sale_id,date_key,product_key,store_key,customer_key,quantity,unit_price,discount_pct,total_amount,payment_method
45975,20230413,9,10,4703,2,1299.0,0,2598.0,Cash
45976,20240707,10,1,1741,1,1599.0,0,1599.0,Card
45977,20221206,18,1,2876,1,549.0,15,466.65,Cash
45978,20241223,18,4,4422,1,549.0,0,549.0,Card
45979,20230902,6,7,456,1,6299.0,0,6299.0,EFT
45980,20240305,9,8,4175,1,1299.0,0,1299.0,Card
45981,20240525,13,5,3452,1,2999.0,0,2999.0,Card
45982,20240502,4,4,2325,1,11999.0,0,11999.0,Card
45983,20221104,14,4,2867,2,1399.0,10,2518.2,Cash
45984,20220214,10,2,783,3,1599.0,20,3837.6,Card
45985,20230910,5,7,1566,1,1799.0,0,1799.0,EFT
45986,20241001,7,6,3154,3,1899.0,15,4842.45,Card
45987,20241102,18,4,2466,3,549.0,0,1647.0,Cash
45988,20240211,6,4,4985,1,6299.0,0,6299.0,EFT
45989,20230429,4,1,579,2,11999.0,0,23998.0,Cash
45990,20241122,12,4,3147,3,11499.0,10,31047.3,Card
45991,20221030,17,2,287,3,695.0,0,2085.0,Card
45992,20230103,18,2,1745,1,549.0,20,439.2,Card
45993,20230413,9,8,4111,3,1299.0,0,3897.0,Card
45994,20231217,5,1,2255,1,1799.0,0,1799.0,Cash
45995,20241027,3,6,611,2,6499.0,0,12998.0,Card
45996,20220930,11,8,2983,3,8999.0,0,26997.0,Card
45997,20220410,10,6,1296,1,1599.0,5,1519.05,Card
45998,20221109,4,8,1358,2,11999.0,5,22798.1,Cash
45999,20220925,14,1,994,3,1399.0,20,3357.6,Card
46000,20230214,2,1,1015,1,27999.0,15,23799.15,EFT
46001,20230603,14,6,1817,2,1399.0,10,2518.2,Card
46002,20240422,10,1,3051,1,1599.0,10,1439.1,Card
46003,20230718,16,8,1081,5,295.0,20,1180.0,Card
46004,20230920,8,3,259,1,2299.0,5,2184.05,Card
46005,20220909,14,10,4227,2,1399.0,0,2798.0,Card
46006,20240918,15,6,3020,2,449.0,10,808.2,Cash
46007,20220507,13,4,2997,1,2999.0,5,2849.05,Card
46008,20230531,11,3,767,3,8999.0,5,25647.15,Card
46009,20220705,14,4,586,3,1399.0,10,3777.3,Card
46010,20240203,6,3,1543,2,6299.0,10,11338.2,Card
46011,20241221,14,2,3374,3,1399.0,0,4197.0,Card
46012,20240604,1,8,2948,2,12999.0,15,22098.3,EFT
46013,20240907,18,1,1299,2,549.0,0,1098.0,Card
46014,20240907,8,2,4127,2,2299.0,0,4598.0,Card
46015,20220302,13,6,1670,3,2999.0,0,8997.0,Card
46016,20230110,16,6,1444,2,295.0,5,560.5,Card
46017,20221129,10,10,2260,2,1599.0,0,3198.0,Card
46018,20220418,9,6,1433,1,1299.0,15,1104.15,Card
46019,20231226,18,5,2700,1,549.0,0,549.0,Card
46020,20241105,1,3,3002,1,12999.0,10,11699.1,EFT
46021,20220711,9,3,586,3,1299.0,10,3507.3,Card
46022,20230827,14,7,4909,2,1399.0,20,2238.4,Card
46023,20240929,6,8,3950,2,6299.0,10,11338.2,Card
46024,20220102,12,1,427,2,11499.0,0,22998.0,Card
46025,20220314,12,3,3395,2,11499.0,0,22998.0,Card
46026,20230501,3,7,3497,3,6499.0,10,17547.3,EFT
46027,20241017,8,3,1220,1,2299.0,10,2069.1,Card
46028,20230719,11,7,2205,3,8999.0,20,21597.6,Card
46029,20240321,6,5,3425,2,6299.0,5,11968.1,Card
46030,20240307,8,10,435,3,2299.0,0,6897.0,EFT
46031,20220814,11,2,2183,3,8999.0,0,26997.0,Card
46032,20230416,16,4,4466,4,295.0,20,944.0,Cash
46033,20241009,10,4,252,2,1599.0,15,2718.3,EFT
46034,20230405,17,10,116,3,695.0,20,1668.0,Card
46035,20240607,4,6,1517,1,11999.0,10,10799.1,Cash
46036,20240502,5,3,4554,1,1799.0,10,1619.1,Card
46037,20230721,9,5,2541,1,1299.0,0,1299.0,Card
46038,20240329,13,2,4547,2,2999.0,5,5698.1,Card
46039,20220223,5,6,3479,2,1799.0,0,3598.0,Card
46040,20220425,8,2,1877,2,2299.0,0,4598.0,Card
46041,20231112,6,4,346,2,6299.0,0,12598.0,Card
46042,20240713,4,9,1854,1,11999.0,5,11399.05,EFT
46043,20221229,4,2,1096,2,11999.0,0,23998.0,EFT
46044,20220905,4,7,1864,1,11999.0,0,11999.0,Card
46045,20220604,3,3,3561,3,6499.0,5,18522.15,Card
46046,20221225,13,10,299,3,2999.0,15,7647.45,Card
46047,20241104,3,9,1767,2,6499.0,0,12998.0,Card
46048,20241114,8,4,3161,2,2299.0,0,4598.0,Card
46049,20230622,16,10,653,1,295.0,10,265.5,Card
46050,20221123,12,8,1955,3,11499.0,10,31047.3,EFT
46051,20240602,15,8,356,2,449.0,10,808.2,Card
46052,20230124,18,9,1801,3,549.0,0,1647.0,Card
46053,20230414,5,8,2152,3,1799.0,15,4587.45,Card
46054,20241227,1,3,2170,2,12999.0,20,20798.4,EFT
46055,20220928,16,4,4028,3,295.0,0,885.0,Card
46056,20221105,5,7,2628,2,1799.0,5,3418.1,Card
46057,20220828,5,8,3363,3,1799.0,0,5397.0,Card
46058,20230812,1,10,3643,3,12999.0,15,33147.45,Card
46059,20231004,6,9,2393,2,6299.0,0,12598.0,Card
46060,20231209,13,3,683,1,2999.0,5,2849.05,EFT
46061,20220314,14,8,70,1,1399.0,0,1399.0,Cash
46062,20220629,3,10,3747,3,6499.0,0,19497.0,Card
46063,20240203,3,5,1082,2,6499.0,10,11698.2,Cash
46064,20221127,13,7,875,3,2999.0,10,8097.3,Card
46065,20240527,14,3,1542,3,1399.0,10,3777.3,Card
46066,20241109,2,2,1751,1,27999.0,10,25199.1,Card
46067,20240308,11,6,1974,1,8999.0,0,8999.0,Card
46068,20230823,18,3,1848,1,549.0,0,549.0,Card
46069,20220601,18,10,4288,2,549.0,10,988.2,Card
46070,20231001,4,1,1300,2,11999.0,0,23998.0,Cash
46071,20240729,1,1,1869,2,12999.0,0,25998.0,Card
46072,20230603,4,4,3777,3,11999.0,20,28797.6,Card
46073,20240721,2,1,2272,2,27999.0,15,47598.3,Card
46074,20240520,3,5,4631,2,6499.0,0,12998.0,EFT
46075,20231208,15,9,2095,5,449.0,10,2020.5,Card
46076,20220424,7,2,3266,3,1899.0,15,4842.45,Cash
46077,20220409,6,1,4547,1,6299.0,0,6299.0,Card
46078,20241015,4,9,614,3,11999.0,0,35997.0,Cash
46079,20230707,14,5,3497,1,1399.0,0,1399.0,Card
46080,20230709,11,3,27,2,8999.0,20,14398.4,Card
46081,20241217,4,2,4933,2,11999.0,15,20398.3,Card
46082,20240510,1,5,2037,1,12999.0,0,12999.0,Card
46083,20240725,5,2,2558,2,1799.0,5,3418.1,EFT
46084,20220919,7,1,3159,2,1899.0,5,3608.1,Card
46085,20231202,2,1,106,2,27999.0,10,50398.2,Card
46086,20231215,12,3,4005,3,11499.0,0,34497.0,Cash
46087,20220311,9,9,973,1,1299.0,0,1299.0,Card
46088,20220612,17,2,1208,2,695.0,10,1251.0,Card
46089,20231214,7,10,1975,1,1899.0,10,1709.1,Card
46090,20240703,15,5,471,5,449.0,0,2245.0,Card
46091,20230428,11,8,4764,1,8999.0,0,8999.0,Card
46092,20221124,8,3,3491,2,2299.0,0,4598.0,Cash
46093,20220608,5,3,1185,3,1799.0,0,5397.0,Cash
46094,20240916,4,8,1022,2,11999.0,20,19198.4,Card
46095,20220405,14,3,3125,1,1399.0,15,1189.15,Card
46096,20240416,2,7,3664,2,27999.0,5,53198.1,Card
46097,20240829,3,4,2581,2,6499.0,10,11698.2,EFT
46098,20220627,3,4,2740,2,6499.0,10,11698.2,Card
46099,20240501,9,4,733,1,1299.0,0,1299.0,Card
46100,20230721,18,3,2791,2,549.0,0,1098.0,Card
46101,20231218,4,6,90,2,11999.0,0,23998.0,Card
46102,20231231,1,10,530,3,12999.0,20,31197.6,Card
46103,20241023,7,2,2489,2,1899.0,0,3798.0,Card
46104,20230405,8,2,4190,2,2299.0,10,4138.2,Cash
46105,20241002,10,9,1046,1,1599.0,10,1439.1,EFT
46106,20220416,1,10,1851,2,12999.0,0,25998.0,EFT
46107,20240323,4,10,2582,2,11999.0,0,23998.0,EFT
46108,20221128,7,2,3865,1,1899.0,0,1899.0,Card
46109,20220424,4,3,2805,1,11999.0,10,10799.1,EFT
46110,20220524,9,8,1129,1,1299.0,10,1169.1,Card
46111,20240826,10,8,1224,1,1599.0,0,1599.0,Card
46112,20240620,15,3,2805,4,449.0,0,1796.0,Cash
46113,20230623,9,1,4535,2,1299.0,0,2598.0,Card
46114,20221119,3,3,960,3,6499.0,10,17547.3,Card
46115,20221016,14,1,3396,1,1399.0,20,1119.2,EFT
46116,20230716,6,1,520,2,6299.0,5,11968.1,EFT
46117,20221222,17,7,359,2,695.0,0,1390.0,Cash
46118,20221212,14,10,1172,2,1399.0,0,2798.0,EFT
46119,20240130,16,3,3858,3,295.0,0,885.0,Card
46120,20220918,16,5,857,4,295.0,0,1180.0,Card
46121,20240428,10,6,2287,3,1599.0,0,4797.0,Card
46122,20230728,6,10,455,2,6299.0,20,10078.4,Card
46123,20240727,11,7,3940,1,8999.0,0,8999.0,EFT
46124,20240710,14,7,3360,3,1399.0,10,3777.3,EFT
46125,20220808,12,3,1880,3,11499.0,20,27597.6,Card
46126,20240726,15,5,3057,5,449.0,0,2245.0,Card
46127,20230908,4,9,219,2,11999.0,0,23998.0,Card
46128,20220624,3,2,454,3,6499.0,0,19497.0,Card
46129,20230610,14,9,544,1,1399.0,0,1399.0,Cash
46130,20240818,2,2,3109,2,27999.0,5,53198.1,Card
46131,20241004,11,2,4995,2,8999.0,0,17998.0,EFT
46132,20220417,17,4,4614,2,695.0,5,1320.5,Card
46133,20240412,3,8,1918,1,6499.0,10,5849.1,Card
46134,20220517,5,2,1129,1,1799.0,10,1619.1,Card
46135,20240216,17,8,4234,3,695.0,10,1876.5,EFT
46136,20230826,2,2,735,3,27999.0,0,83997.0,EFT
46137,20230303,12,9,4359,3,11499.0,0,34497.0,Card
46138,20240104,14,2,794,3,1399.0,20,3357.6,EFT
46139,20230805,2,2,2988,2,27999.0,10,50398.2,Card
46140,20241113,7,1,2646,2,1899.0,20,3038.4,EFT
46141,20220323,3,6,1763,3,6499.0,10,17547.3,Card
46142,20231027,18,1,3473,3,549.0,0,1647.0,Card
46143,20220419,2,4,4345,1,27999.0,20,22399.2,Card
46144,20240622,11,8,2045,2,8999.0,0,17998.0,Card
46145,20230503,1,2,2264,2,12999.0,15,22098.3,Card
46146,20240719,2,2,2979,2,27999.0,15,47598.3,EFT
46147,20240613,12,1,1013,1,11499.0,10,10349.1,Card
46148,20221214,3,2,1690,2,6499.0,0,12998.0,Cash
46149,20230421,4,7,4577,1,11999.0,0,11999.0,EFT
46150,20240131,1,4,3112,1,12999.0,20,10399.2,Card
46151,20241130,7,6,3356,3,1899.0,0,5697.0,Cash
46152,20230317,9,8,4568,2,1299.0,15,2208.3,EFT
46153,20220731,4,2,4886,1,11999.0,0,11999.0,Card
46154,20240908,8,1,4232,2,2299.0,10,4138.2,EFT
46155,20221007,4,4,4669,1,11999.0,20,9599.2,Card
46156,20220320,6,2,2588,3,6299.0,0,18897.0,Card
46157,20240604,6,4,1129,1,6299.0,0,6299.0,EFT
46158,20220429,3,7,3434,2,6499.0,15,11048.3,Card
46159,20240625,16,5,3508,4,295.0,0,1180.0,Card
46160,20221102,11,3,591,2,8999.0,10,16198.2,Cash
46161,20221211,18,1,2619,2,549.0,15,933.3,Card
46162,20241125,15,3,1295,5,449.0,0,2245.0,Cash
46163,20241113,3,6,656,3,6499.0,0,19497.0,Card
46164,20220112,4,2,1732,2,11999.0,10,21598.2,Card
46165,20230301,2,3,4793,1,27999.0,20,22399.2,Cash
46166,20240504,9,4,2825,3,1299.0,0,3897.0,Cash
46167,20240807,2,8,2238,1,27999.0,0,27999.0,Cash
46168,20240307,5,7,3780,2,1799.0,0,3598.0,Card
46169,20240804,9,9,3705,3,1299.0,10,3507.3,EFT
46170,20240525,7,5,59,3,1899.0,0,5697.0,Card
46171,20220417,3,9,773,3,6499.0,0,19497.0,Card
46172,20230801,1,6,2805,2,12999.0,15,22098.3,Cash
46173,20220317,7,5,698,3,1899.0,15,4842.45,Card
46174,20241011,5,1,645,1,1799.0,15,1529.15,Cash
46175,20230922,13,2,954,3,2999.0,10,8097.3,Card
46176,20221120,17,2,607,2,695.0,15,1181.5,EFT
46177,20240819,9,3,4262,2,1299.0,5,2468.1,Card
46178,20220611,13,3,2948,3,2999.0,0,8997.0,Card
46179,20240218,9,5,2260,2,1299.0,10,2338.2,Cash
46180,20241206,11,1,1220,2,8999.0,20,14398.4,EFT
46181,20240510,2,4,3627,1,27999.0,10,25199.1,EFT
46182,20240330,8,4,4783,2,2299.0,10,4138.2,Card
46183,20230425,18,5,385,2,549.0,15,933.3,Card
46184,20241019,4,2,4558,2,11999.0,20,19198.4,Cash
46185,20230209,18,10,4634,1,549.0,10,494.1,Card
46186,20231221,8,2,615,1,2299.0,15,1954.15,Card
46187,20240728,9,5,781,1,1299.0,0,1299.0,Cash
46188,20240905,1,4,3367,1,12999.0,0,12999.0,EFT
46189,20241218,3,8,949,3,6499.0,10,17547.3,Cash
46190,20230609,9,1,3512,2,1299.0,0,2598.0,EFT
46191,20230316,8,7,2848,3,2299.0,0,6897.0,Card
46192,20220823,2,3,2802,2,27999.0,10,50398.2,Card
46193,20240422,11,5,2135,1,8999.0,20,7199.2,Cash
46194,20230528,9,4,2690,1,1299.0,0,1299.0,Card
46195,20220430,2,3,11,3,27999.0,0,83997.0,Card
46196,20230413,10,1,1860,1,1599.0,5,1519.05,EFT
46197,20240528,12,2,3515,1,11499.0,0,11499.0,Card
46198,20240201,8,1,2961,2,2299.0,0,4598.0,Card
46199,20221027,14,10,4232,3,1399.0,10,3777.3,Card
46200,20240812,1,3,3012,1,12999.0,0,12999.0,Card
46201,20240830,1,10,2022,3,12999.0,10,35097.3,EFT
46202,20231229,16,1,4385,5,295.0,10,1327.5,Card
46203,20230528,19,1,1906,1,49.0,20,39.2,Card
46204,20240314,7,6,590,3,1899.0,15,4842.45,Card
46205,20230813,5,3,2631,2,1799.0,15,3058.3,EFT
46206,20230526,6,4,3334,3,6299.0,5,17952.15,Card
46207,20230825,3,3,2933,1,6499.0,5,6174.05,Card
46208,20230413,11,9,590,2,8999.0,0,17998.0,Card
46209,20241221,11,2,3363,3,8999.0,0,26997.0,Cash
46210,20241124,8,5,901,2,2299.0,20,3678.4,Card
46211,20231224,16,7,1732,3,295.0,0,885.0,EFT
46212,20231126,18,6,3970,3,549.0,10,1482.3,Cash
46213,20231216,2,5,4488,3,27999.0,0,83997.0,Cash
46213,20231216,2,5,4488,3,27999.0,0,83997.0,Cash
46214,20240416,8,7,4475,1,2299.0,0,2299.0,Card
46215,20230621,15,4,1153,4,449.0,0,1796.0,EFT
46216,20240620,15,2,4968,2,449.0,10,808.2,Cash
46217,20221023,10,8,2396,3,1599.0,0,4797.0,Card
46218,20221227,2,9,1595,1,27999.0,0,27999.0,Card
46219,20231129,5,2,4552,2,1799.0,0,3598.0,Card
46220,20230628,16,7,3987,5,295.0,5,1401.25,Cash
46221,20221026,9,10,658,2,1299.0,0,2598.0,Card
46222,20220404,8,3,3880,2,2299.0,20,3678.4,Card
46223,20240331,2,10,1699,1,27999.0,20,22399.2,Cash
46224,20241127,6,3,750,2,6299.0,15,10708.3,EFT
46225,20240209,12,6,1533,2,11499.0,0,22998.0,Card
46226,20230702,16,3,1441,2,295.0,0,590.0,Card
46227,20231225,16,2,1894,1,295.0,20,236.0,Card
46228,20230428,11,6,4226,1,8999.0,20,7199.2,Card
46229,20230722,3,2,4810,2,6499.0,10,11698.2,Card
46230,20231214,5,3,2473,1,1799.0,0,1799.0,Card
46231,20231207,3,3,1872,1,6499.0,0,6499.0,EFT
46232,20230613,5,1,3740,1,1799.0,0,1799.0,Cash
46233,20230622,5,6,123,1,1799.0,10,1619.1,Card
46234,20221222,10,9,4294,2,1599.0,10,2878.2,Card
46235,20241016,4,5,2531,2,11999.0,0,23998.0,Card
46236,20241112,1,3,1852,1,12999.0,5,12349.05,EFT
46237,20241228,6,4,528,2,6299.0,20,10078.4,Cash
46238,20220424,17,2,904,3,695.0,10,1876.5,Card
46239,20240319,9,9,4580,3,1299.0,15,3312.45,Cash
46240,20230227,4,2,286,2,11999.0,0,23998.0,Card
46241,20240821,15,1,2651,4,449.0,0,1796.0,Card
46242,20240902,1,4,4154,2,12999.0,0,25998.0,Card
46243,20240131,20,4,4262,1,500.0,10,450.0,Card
46244,20240711,11,1,1778,1,8999.0,0,8999.0,Card
46245,20220422,7,6,1608,2,1899.0,0,3798.0,Card
46246,20220530,2,1,4879,2,27999.0,10,50398.2,Card
46247,20241230,14,4,4821,3,1399.0,0,4197.0,EFT
46248,20240511,4,3,4234,3,11999.0,0,35997.0,Card
46249,20240330,1,5,2347,2,12999.0,10,23398.2,Card
46250,20230315,9,7,2586,1,1299.0,0,1299.0,Cash
46251,20221231,13,7,3093,2,2999.0,20,4798.4,Card
46252,20231118,20,2,4002,2,500.0,15,850.0,EFT
46253,20230505,8,6,1805,1,2299.0,0,2299.0,Card
46254,20220319,9,5,1604,1,1299.0,15,1104.15,Card
46255,20241128,6,2,3033,1,6299.0,0,6299.0,Card
46256,20221227,18,6,1510,3,549.0,10,1482.3,Card
46257,20240310,11,1,4880,1,8999.0,0,8999.0,Cash
46258,20220424,14,3,3231,2,1399.0,15,2378.3,EFT
46259,20230420,9,4,1309,2,1299.0,0,2598.0,Card
46260,20241128,14,2,2960,3,1399.0,0,4197.0,Card
46261,20220313,1,7,345,2,12999.0,10,23398.2,Card
46262,20241215,2,5,4203,1,27999.0,0,27999.0,Cash
46263,20230620,12,6,795,3,11499.0,15,29322.45,EFT
46264,20231209,11,9,685,1,8999.0,0,8999.0,Card
46265,20220202,6,4,2489,2,6299.0,15,10708.3,Cash
46266,20231017,13,8,611,1,2999.0,10,2699.1,EFT
46267,20230308,3,1,4684,2,6499.0,0,12998.0,Card
46268,20230331,8,4,3671,1,2299.0,0,2299.0,Card
46269,20240115,2,7,3451,1,27999.0,0,27999.0,Card
46270,20241207,3,9,4181,1,6499.0,20,5199.2,Card
46271,20230809,6,6,3124,3,6299.0,0,18897.0,Card
46272,20230406,10,9,3449,2,1599.0,10,2878.2,Card
46273,20241012,18,2,2242,2,549.0,5,1043.1,Card
46274,20220605,3,3,2399,1,6499.0,5,6174.05,Cash
46275,20230223,18,1,1289,1,549.0,0,549.0,Card
46276,20230614,4,3,2250,1,11999.0,0,11999.0,Card
46277,20230405,16,7,3883,4,295.0,0,1180.0,Card
46278,20240327,5,8,4743,3,1799.0,5,5127.15,EFT
46279,20230902,9,1,4641,3,1299.0,20,3117.6,EFT
46280,20230519,2,4,3911,2,27999.0,20,44798.4,EFT
46281,20230111,7,6,4210,2,1899.0,0,3798.0,Card
46282,20230904,7,2,4373,2,1899.0,15,3228.3,Card
46283,20240513,6,3,2236,1,6299.0,0,6299.0,Card
46284,20220715,2,8,3395,1,27999.0,10,25199.1,Card
46285,20220430,9,4,4299,3,1299.0,20,3117.6,Card
46286,20240813,13,2,4664,3,2999.0,0,8997.0,Cash
46287,20240522,6,2,2888,3,6299.0,0,18897.0,Card
46288,20230205,12,4,3697,2,11499.0,10,20698.2,Cash
46289,20230408,5,1,4512,1,1799.0,0,1799.0,Card
46290,20220205,16,3,1990,5,295.0,0,1475.0,Cash
46291,20230715,9,1,2428,1,1299.0,15,1104.15,Card
46292,20240921,8,3,1971,1,2299.0,0,2299.0,Card
46293,20230228,12,10,3022,1,11499.0,0,11499.0,Card
46294,20220317,10,5,3587,3,1599.0,0,4797.0,Cash
46295,20241231,6,3,2944,2,6299.0,10,11338.2,Card
46296,20230716,7,3,2362,3,1899.0,0,5697.0,Card
46297,20220604,17,3,3606,2,695.0,0,1390.0,Card
46298,20221203,17,3,3713,1,695.0,0,695.0,Card
46299,20230319,16,1,2495,2,295.0,0,590.0,Cash
46300,20230925,19,8,1387,1,49.0,5,46.55,Card
46301,20230717,2,1,2046,1,27999.0,0,27999.0,Cash
46302,20231216,10,7,3480,2,1599.0,15,2718.3,Card
46303,20241231,19,3,2660,3,49.0,0,147.0,Card
46304,20230531,12,3,4194,3,11499.0,0,34497.0,Card
46305,20220915,14,7,815,2,1399.0,20,2238.4,EFT
46306,20221126,2,6,4236,1,27999.0,0,27999.0,Card
46307,20220420,16,2,3378,1,295.0,0,295.0,Cash
46308,20220719,8,10,4951,3,2299.0,0,6897.0,EFT
46309,20230909,13,4,3469,1,2999.0,0,2999.0,Card
46310,20240611,14,10,2073,1,1399.0,0,1399.0,EFT
46311,20220507,14,1,1269,3,1399.0,5,3987.15,Cash
46312,20220721,10,3,498,3,1599.0,20,3837.6,EFT
46313,20230120,9,5,3755,1,1299.0,10,1169.1,Card
46314,20221212,12,8,2408,3,11499.0,10,31047.3,Card
46315,20230626,3,1,3964,1,6499.0,0,6499.0,Card
46316,20230312,12,4,3969,3,11499.0,0,34497.0,Card
46317,20230130,11,7,755,2,8999.0,20,14398.4,EFT
46318,20220401,14,1,4720,2,1399.0,0,2798.0,Card
46319,20231231,4,2,864,3,11999.0,0,35997.0,Card
46320,20240225,9,1,1163,3,1299.0,10,3507.3,Card
46321,20231120,17,5,3597,3,695.0,15,1772.25,Cash
46322,20231002,20,4,3290,3,500.0,5,1425.0,EFT
46323,20240604,3,3,2061,2,6499.0,10,11698.2,Card
46324,20230521,5,8,220,3,1799.0,0,5397.0,Cash
46325,20240202,7,2,1141,1,1899.0,10,1709.1,EFT
46326,20230506,1,4,3371,1,12999.0,20,10399.2,Card
46327,20241009,14,10,4100,1,1399.0,10,1259.1,Card
46328,20231229,7,6,941,2,1899.0,20,3038.4,Card
46329,20241129,11,4,1503,2,8999.0,0,17998.0,EFT
46330,20230116,11,8,1320,3,8999.0,10,24297.3,EFT
46331,20220201,16,8,2162,5,295.0,10,1327.5,Cash
46332,20241230,17,5,3332,3,695.0,5,1980.75,Card
46333,20220915,8,1,1088,2,2299.0,10,4138.2,Card
46334,20231104,18,6,898,2,549.0,0,1098.0,Card
46335,20240110,10,1,805,2,1599.0,20,2558.4,Card
46336,20230527,4,4,8,2,11999.0,10,21598.2,Card
46337,20231226,5,1,2705,1,1799.0,0,1799.0,EFT
46338,20230303,14,3,4788,2,1399.0,10,2518.2,Card
46339,20220617,18,4,1267,2,549.0,0,1098.0,Card
46340,20240624,10,10,2530,1,1599.0,10,1439.1,Card
46341,20220425,9,3,2327,1,1299.0,15,1104.15,EFT
46342,20220811,2,8,197,3,27999.0,0,83997.0,Card
46343,20230131,2,2,1761,2,27999.0,0,55998.0,Cash
46344,20220323,2,5,2685,1,27999.0,0,27999.0,EFT
46345,20221130,1,2,1252,2,12999.0,0,25998.0,Card
46346,20230406,8,1,3209,1,2299.0,10,2069.1,Card
46347,20220403,10,2,2275,1,1599.0,10,1439.1,Cash
46348,20231216,10,3,3857,3,1599.0,10,4317.3,Card
46349,20231106,13,1,921,2,2999.0,20,4798.4,Card
46350,20240712,16,5,2929,4,295.0,15,1003.0,EFT
46351,20220629,9,5,53,1,1299.0,0,1299.0,EFT
46352,20230403,8,1,780,1,2299.0,0,2299.0,Cash
46353,20231115,13,2,3606,1,2999.0,0,2999.0,Card
46354,20220621,10,3,1931,2,1599.0,0,3198.0,EFT
46355,20240213,9,2,417,3,1299.0,15,3312.45,Cash
46356,20221211,14,1,963,2,1399.0,0,2798.0,Card
46357,20241116,11,5,4749,1,8999.0,0,8999.0,EFT
46358,20220816,6,10,998,2,6299.0,0,12598.0,Card
46359,20230920,17,8,1676,1,695.0,15,590.75,Card
46360,20230805,17,5,4523,2,695.0,0,1390.0,Cash
46361,20230808,3,8,4239,2,6499.0,0,12998.0,EFT
46362,20231201,3,3,23,3,6499.0,20,15597.6,Card
46363,20221220,4,2,565,1,11999.0,0,11999.0,Card
46364,20240723,13,1,3703,2,2999.0,15,5098.3,EFT
46365,20230504,9,3,1233,1,1299.0,0,1299.0,Card
46366,20220602,5,10,3787,1,1799.0,10,1619.1,Cash
46367,20230525,10,5,1716,1,1599.0,0,1599.0,Card
46368,20241219,2,10,405,2,27999.0,10,50398.2,Card
46369,20230309,8,1,4034,3,2299.0,5,6552.15,Cash
46370,20230621,13,4,2773,2,2999.0,0,5998.0,Card
46371,20241001,1,5,2757,2,12999.0,0,25998.0,Card
46372,20220619,10,6,434,1,1599.0,0,1599.0,Cash
46373,20240624,6,4,1738,1,6299.0,0,6299.0,Card
46374,20240214,1,3,2650,1,12999.0,0,12999.0,Card
46375,20241223,16,6,254,3,295.0,0,885.0,Card
46376,20221130,12,1,2492,3,11499.0,20,27597.6,EFT
46377,20230415,7,1,4412,2,1899.0,0,3798.0,Card
46378,20230625,12,6,3048,3,11499.0,0,34497.0,Cash
46379,20221210,14,1,491,3,1399.0,5,3987.15,EFT
46380,20230508,8,7,4270,2,2299.0,0,4598.0,Card
46381,20221024,2,6,1476,1,27999.0,0,27999.0,EFT
46382,20240407,13,6,3380,1,2999.0,15,2549.15,Card
46383,20231217,9,10,4623,3,1299.0,0,3897.0,EFT
46384,20240205,18,1,4977,3,549.0,0,1647.0,Card
46385,20240426,6,3,3439,3,6299.0,0,18897.0,Card
46386,20220208,16,7,2643,1,295.0,10,265.5,EFT
46387,20221006,7,1,1988,2,1899.0,15,3228.3,Card
46388,20231125,2,5,2372,3,27999.0,0,83997.0,Card
46389,20240810,1,6,4325,1,12999.0,20,10399.2,Card
46390,20240723,2,4,2452,2,27999.0,0,55998.0,Card
46391,20230829,7,4,3951,3,1899.0,0,5697.0,Card
46392,20231112,4,1,1562,3,11999.0,0,35997.0,Cash
46393,20220204,4,4,2496,3,11999.0,20,28797.6,Card
46394,20240203,16,2,198,1,295.0,20,236.0,Card
46395,20230205,2,8,235,1,27999.0,0,27999.0,Card
46396,20221217,2,8,211,2,27999.0,0,55998.0,Cash
46397,20220208,17,7,2652,1,695.0,10,625.5,Card
46398,20220122,3,2,3005,1,6499.0,0,6499.0,Card
46399,20230609,9,4,3789,1,1299.0,0,1299.0,Card
46400,20220125,6,6,4139,3,6299.0,0,18897.0,Card
46401,20220805,15,2,798,3,449.0,20,1077.6,Card
46402,20221220,14,7,3298,1,1399.0,0,1399.0,Card
46403,20240903,6,8,3335,2,6299.0,0,12598.0,Card
46404,20230816,14,7,1394,1,1399.0,0,1399.0,EFT
46405,20221226,1,4,4028,2,12999.0,0,25998.0,Card
46406,20220727,6,3,19,2,6299.0,5,11968.1,Card
46407,20230528,7,9,3221,2,1899.0,20,3038.4,Card
46408,20230630,8,3,338,3,2299.0,5,6552.15,EFT
46409,20240128,2,2,4933,3,27999.0,10,75597.3,Card
46410,20240428,12,7,4710,1,11499.0,10,10349.1,Card
46411,20231115,9,5,636,1,1299.0,5,1234.05,Card
46412,20231105,17,6,1696,1,695.0,0,695.0,EFT
46413,20230217,15,3,617,3,449.0,0,1347.0,Card
46414,20230508,7,5,3359,1,1899.0,0,1899.0,Card
46415,20240129,10,10,235,2,1599.0,15,2718.3,Card
46416,20230227,8,10,4143,1,2299.0,10,2069.1,Card
46417,20231110,8,4,1615,2,2299.0,0,4598.0,Card
46418,20240317,17,5,2270,3,695.0,0,2085.0,Card
46419,20240423,8,2,1656,2,2299.0,20,3678.4,Card
46420,20220430,16,8,1207,2,295.0,0,590.0,Card
46421,20240920,9,4,19,2,1299.0,0,2598.0,Card
46422,20241206,6,8,3978,1,6299.0,10,5669.1,EFT
46423,20220514,14,1,483,2,1399.0,15,2378.3,Card
46424,20240909,1,5,577,2,12999.0,0,25998.0,Cash
